id,photos_id,iconic_taxon,taxon_name,photos_medium_url,user_login,latitude,longitude,license_photo,attribution,path
268805,360499,annelida,Sabella spallanzanii,https://minka-sdg.org/attachments/local_photos/files/360499/medium.jpg,mpontes,41.5283709337,2.4585342431,cc-by-nc-sa,"(c) Miquel Pontes, some rights reserved (CC BY-NC-SA)",268805_360499.jpg
268804,360498,crustacea,Crustacea,https://minka-sdg.org/attachments/local_photos/files/360498/medium.jpg,mpontes,41.5283709337,2.4585342431,cc-by-nc-sa,"(c) Miquel Pontes, some rights reserved (CC BY-NC-SA)",268804_360498.jpg
268803,360497,actinopterygii,Coris julis,https://minka-sdg.org/attachments/local_photos/files/360497/medium.jpg,mpontes,41.5283709337,2.4585342431,cc-by-nc-sa,"(c) Miquel Pontes, some rights reserved (CC BY-NC-SA)",268803_360497.jpg
268802,360495,bryozoa,Schizobrachiella sanguinea,https://minka-sdg.org/attachments/local_photos/files/360495/medium.jpg,mpontes,41.5283709337,2.4585342431,cc-by-nc-sa,"(c) Miquel Pontes, some rights reserved (CC BY-NC-SA)",268802_360495.jpg
268802,360496,bryozoa,Schizobrachiella sanguinea,https://minka-sdg.org/attachments/local_photos/files/360496/medium.jpg,mpontes,41.5283709337,2.4585342431,cc-by-nc-sa,"(c) Miquel Pontes, some rights reserved (CC BY-NC-SA)",268802_360496.jpg
268801,360494,mollusca,Sepia officinalis,https://minka-sdg.org/attachments/local_photos/files/360494/medium.jpg,mpontes,41.5283709337,2.4585342431,cc-by-nc-sa,"(c) Miquel Pontes, some rights reserved (CC BY-NC-SA)",268801_360494.jpg
268801,360493,mollusca,Sepia officinalis,https://minka-sdg.org/attachments/local_photos/files/360493/medium.jpg,mpontes,41.5283709337,2.4585342431,cc-by-nc-sa,"(c) Miquel Pontes, some rights reserved (CC BY-NC-SA)",268801_360493.jpg
268801,360492,mollusca,Sepia officinalis,https://minka-sdg.org/attachments/local_photos/files/360492/medium.jpg,mpontes,41.5283709337,2.4585342431,cc-by-nc-sa,"(c) Miquel Pontes, some rights reserved (CC BY-NC-SA)",268801_360492.jpg
268800,360491,cnidaria,Leptogorgia sarmentosa,https://minka-sdg.org/attachments/local_photos/files/360491/medium.jpg,mpontes,41.5283709337,2.4585342431,cc-by-nc-sa,"(c) Miquel Pontes, some rights reserved (CC BY-NC-SA)",268800_360491.jpg
268799,360490,animalia,Pseudodistoma crucigaster,https://minka-sdg.org/attachments/local_photos/files/360490/medium.jpg,mpontes,41.5283709337,2.4585342431,cc-by-nc-sa,"(c) Miquel Pontes, some rights reserved (CC BY-NC-SA)",268799_360490.jpg
268798,360489,plantae,Valonia utricularis,https://minka-sdg.org/attachments/local_photos/files/360489/medium.jpg,mpontes,41.5283709337,2.4585342431,cc-by-nc-sa,"(c) Miquel Pontes, some rights reserved (CC BY-NC-SA)",268798_360489.jpg
268797,360488,animalia,Pseudodistoma crucigaster,https://minka-sdg.org/attachments/local_photos/files/360488/medium.jpg,mpontes,41.5283709337,2.4585342431,cc-by-nc-sa,"(c) Miquel Pontes, some rights reserved (CC BY-NC-SA)",268797_360488.jpg
268796,360487,cnidaria,Aiptasia mutabilis,https://minka-sdg.org/attachments/local_photos/files/360487/medium.jpg,mpontes,41.5283709337,2.4585342431,cc-by-nc-sa,"(c) Miquel Pontes, some rights reserved (CC BY-NC-SA)",268796_360487.jpg
268795,360486,mollusca,Hexaplex trunculus,https://minka-sdg.org/attachments/local_photos/files/360486/medium.jpg,mpontes,41.5283709337,2.4585342431,cc-by-nc-sa,"(c) Miquel Pontes, some rights reserved (CC BY-NC-SA)",268795_360486.jpg
268794,360485,mollusca,Anomia ephippium,https://minka-sdg.org/attachments/local_photos/files/360485/medium.jpg,mpontes,41.5283709337,2.4585342431,cc-by-nc-sa,"(c) Miquel Pontes, some rights reserved (CC BY-NC-SA)",268794_360485.jpg
268793,360484,cnidaria,Leptogorgia sarmentosa,https://minka-sdg.org/attachments/local_photos/files/360484/medium.jpg,mpontes,41.5283709337,2.4585342431,cc-by-nc-sa,"(c) Miquel Pontes, some rights reserved (CC BY-NC-SA)",268793_360484.jpg
268792,360483,actinopterygii,Serranus scriba,https://minka-sdg.org/attachments/local_photos/files/360483/medium.jpg,mpontes,41.5283709337,2.4585342431,cc-by-nc-sa,"(c) Miquel Pontes, some rights reserved (CC BY-NC-SA)",268792_360483.jpg
268791,360482,cnidaria,Aglaophenia pluma,https://minka-sdg.org/attachments/local_photos/files/360482/medium.jpg,mpontes,41.5283709337,2.4585342431,cc-by-nc-sa,"(c) Miquel Pontes, some rights reserved (CC BY-NC-SA)",268791_360482.jpg
268790,360481,actinopterygii,Scorpaena notata,https://minka-sdg.org/attachments/local_photos/files/360481/medium.jpg,mpontes,41.5283709337,2.4585342431,cc-by-nc-sa,"(c) Miquel Pontes, some rights reserved (CC BY-NC-SA)",268790_360481.jpg
268789,360480,platyhelminthes,Prostheceraeus moseleyi,https://minka-sdg.org/attachments/local_photos/files/360480/medium.jpg,mpontes,41.5283709337,2.4585342431,cc-by-nc-sa,"(c) Miquel Pontes, some rights reserved (CC BY-NC-SA)",268789_360480.jpg
268788,360479,mollusca,Cratena peregrina,https://minka-sdg.org/attachments/local_photos/files/360479/medium.jpg,mpontes,41.5283709337,2.4585342431,cc-by-nc-sa,"(c) Miquel Pontes, some rights reserved (CC BY-NC-SA)",268788_360479.jpg
268787,360478,platyhelminthes,Prostheceraeus moseleyi,https://minka-sdg.org/attachments/local_photos/files/360478/medium.jpg,mpontes,41.5283709337,2.4585342431,cc-by-nc-sa,"(c) Miquel Pontes, some rights reserved (CC BY-NC-SA)",268787_360478.jpg
268787,360477,platyhelminthes,Prostheceraeus moseleyi,https://minka-sdg.org/attachments/local_photos/files/360477/medium.jpg,mpontes,41.5283709337,2.4585342431,cc-by-nc-sa,"(c) Miquel Pontes, some rights reserved (CC BY-NC-SA)",268787_360477.jpg
